,true_labels,lda_res_predict,probability
8819,0,0,0.3396159067683423
8852,0,1,0.539861141786398
8853,0,0,0.18816387978738933
8854,0,0,0.2303014151353028
8904,0,1,0.5529322455029685
8887,0,0,0.22357454147686012
8888,0,0,0.23412239191699133
8889,0,0,0.10379776349152134
8891,0,1,0.7719189468165656
8892,0,0,0.17793370446408882
8893,0,0,0.4203284307336988
8894,0,0,0.10674996693410055
8896,0,0,0.1267692186417179
8897,0,0,0.23459670175503491
8899,0,0,0.18720837103693141
8901,0,0,0.41556236363017945
8903,0,0,0.159553920536701
8905,0,1,0.7634293619219604
8885,0,0,0.06402783221862154
8906,0,0,0.24189712840024036
8907,0,0,0.422859754889812
8908,0,1,0.6492472325934812
8910,0,1,0.5859722393537057
8911,0,0,0.4954861918917855
8912,0,0,0.2364019608292651
8913,0,0,0.1780787099307539
8915,0,1,0.7394078083432674
8916,0,1,0.5493795675556643
8917,0,1,0.7754329748465055
8918,0,1,0.7071520511142191
8919,0,0,0.42127648414478924
8886,0,0,0.2160388090879889
8884,0,0,0.30433789403951744
8855,0,1,0.6294928981573281
8868,0,0,0.3210243955024947
8856,0,1,0.7579281307652911
8857,0,1,0.7216131726916459
8858,0,0,0.12928163640323562
8859,0,0,0.1120269701559804
8860,0,0,0.11953826011059686
8861,0,1,0.5402753720701121
8862,0,0,0.36119316608873453
8863,0,0,0.20394799905658537
8864,0,0,0.11981345869859457
8865,0,0,0.38702141836391696
8866,0,0,0.08435992992071045
8867,0,0,0.11098459177424236
8870,0,0,0.1848179780836252
8883,0,1,0.6164912683180421
8871,0,0,0.26017623671501466
8872,0,1,0.7170093807341716
8873,0,0,0.19457403647678062
8874,0,0,0.3874324773410369
8875,0,0,0.29994861594903716
8876,0,0,0.18150037545003675
8877,0,1,0.666543518224347
8878,0,1,0.8193681490115539
8879,0,1,0.5687511810049622
8880,0,0,0.3398804789328438
8881,0,0,0.4898767384217975
8882,0,1,0.5059800442731618
9047,0,0,0.1823271417032645
9049,0,0,0.30461008447521215
9307,0,0,0.4276473010506736
9240,0,1,0.8652223312672087
9211,0,1,0.7519477885221318
9212,0,0,0.4389210204603729
9213,0,0,0.1544708737321953
9214,0,0,0.33516846342973744
9215,0,0,0.13529497332343957
9216,0,0,0.21093259775699555
9217,0,0,0.09351452499659488
9218,0,1,0.6300096784632851
9219,0,0,0.1922277959879301
9220,0,0,0.49635914105907714
9221,0,1,0.721927649136886
9222,0,0,0.3685265858949481
9223,0,0,0.1363864398321228
9224,0,1,0.7119735975150692
9225,0,1,0.5697852575499927
9226,0,1,0.6861846411376424
9227,0,0,0.10324618969593614
9228,0,0,0.47046386735063794
9229,0,1,0.6316230920199313
9230,0,0,0.09828768415284989
9231,0,0,0.2060193158237554
9232,0,1,0.5670251455242417
9233,0,1,0.6257405505837051
9234,0,1,0.5993240580064414
9235,0,0,0.30605928473116745
9237,0,1,0.7103182839220209
9238,0,0,0.0915809641326636
9210,0,0,0.10906842110080717
9209,0,1,0.8261102284729069
9208,0,0,0.26547970651094865
9192,0,0,0.15163588723298174
9179,0,0,0.16099122433279392
9180,0,1,0.6919543321977131
9181,0,1,0.5804381413036586
9182,0,1,0.6088029192440578
9183,0,1,0.6303623148757206
9184,0,1,0.7430361634318354
9185,0,0,0.19100000736053827
9186,0,1,0.5825712980236644
9187,0,1,0.5364017108945773
9189,0,1,0.7419229628094974
9190,0,0,0.4028857237617302
9191,0,1,0.6668152321627673
9193,0,0,0.1643465876535007
9207,0,0,0.4108645944701621
9194,0,1,0.5656955305417943
9195,0,0,0.214458942514949
9196,0,1,0.5901159120193191
9197,0,0,0.4484397240554393
9198,0,1,0.6500736445843215
9199,0,1,0.7363595841736623
9201,0,0,0.43337580762552635
9202,0,1,0.5364405812193261
9203,0,1,0.6300223227247518
9204,0,0,0.4266355855640597
9205,0,0,0.23444856590847934
9206,0,0,0.17121486764550545
9239,0,1,0.7038497546585986
9241,0,1,0.6303831446012018
9051,0,0,0.43852897695046456
9242,0,0,0.4194555157882176
9275,0,0,0.1606611121302329
9276,0,1,0.701341182293696
9277,0,1,0.8090960649774348
9278,0,0,0.34759096694887587
9279,0,0,0.43592663673791876
9280,0,0,0.49061689582321516
9281,0,1,0.6975745937741025
9282,0,0,0.1914884769444019
9283,0,0,0.09636031969855846
9284,0,1,0.5890564821625749
9286,0,0,0.25292639032076253
9287,0,1,0.6982813896033332
9290,0,0,0.3882755492417281
9291,0,0,0.4108276743351566
9292,0,1,0.5668792937041
9293,0,0,0.3383477841843211
9294,0,0,0.4490171555599454
9295,0,0,0.23363329737697616
9296,0,1,0.630526928397856
9298,0,0,0.17907820993654788
9300,0,1,0.5601230920829812
9301,0,1,0.6079447516127592
9302,0,1,0.740617295087939
9303,0,0,0.2393910622239873
9304,0,1,0.8389222402957983
9305,0,0,0.37956803585709015
9306,0,1,0.5608062758613283
9274,0,0,0.15085003972261643
9273,0,0,0.3830954710706392
9272,0,1,0.7356103158123259
9256,0,0,0.2999659757779437
9243,0,0,0.27931566825570253
9244,0,0,0.3321218144586425
9246,0,1,0.757715735999442
9247,0,0,0.1260131837678145
9248,0,1,0.8059164039060365
9249,0,1,0.746484825232986
9250,0,1,0.7630411066838082
9251,0,0,0.3866977600518731
9252,0,0,0.34060798016547494
9253,0,0,0.31541521212034157
9254,0,0,0.15310344042002844
9255,0,0,0.3937089900663909
9257,0,1,0.5903670511138396
9271,0,0,0.22815891073034522
9258,0,1,0.6148497694555429
9259,0,1,0.6693849416922223
9260,0,0,0.44637588840875386
9261,0,0,0.12972517724064667
9262,0,0,0.1936588717562812
9263,0,1,0.6440086788985793
9264,0,1,0.7907029263456411
9265,0,0,0.22106467083658118
9266,0,0,0.3039330078695689
9267,0,1,0.6164912683180421
9268,0,1,0.7239730020525678
9270,0,0,0.16786107543015652
9178,0,1,0.6735897668883857
9177,0,1,0.628654981304192
9176,0,1,0.8916572546346444
9175,0,0,0.49126557930999776
9084,0,0,0.07911639606600716
9085,0,1,0.5423780730689572
9086,0,1,0.6963519351359712
9088,0,1,0.739593645560496
9089,0,0,0.3152118900291829
9090,0,0,0.2424716330119232
9091,0,0,0.07567174376605029
9092,0,0,0.1538545174092346
9093,0,0,0.18416258093480292
9094,0,1,0.6159541971137823
9095,0,0,0.148511801034066
9096,0,0,0.2029431114596255
9097,0,1,0.5024728963310559
9098,0,1,0.6272075176455972
9099,0,0,0.08636675891825943
9100,0,0,0.14213136218892006
9101,0,0,0.18448716084672523
9102,0,1,0.7424423176651657
9103,0,1,0.8768776770250696
9104,0,0,0.13052525575184423
9105,0,1,0.7274883846661784
9107,0,0,0.48272796068322965
9108,0,0,0.3671397122777163
9109,0,0,0.17121486764550545
9110,0,0,0.31341641955207455
9111,0,0,0.2943876268445873
9112,0,0,0.20860642972565627
9083,0,1,0.6040560603806518
9082,0,0,0.19233514505610355
9080,0,0,0.28377839979859376
9064,0,0,0.15286692302622204
9052,0,1,0.8686789299255823
9053,0,1,0.5488268901959339
9054,0,1,0.5964159179220939
9055,0,1,0.6807296642436264
9056,0,0,0.10039872998940993
9057,0,1,0.5678568289567945
9058,0,0,0.23577150119737875
9059,0,0,0.1652228142456922
9060,0,0,0.19492827261658238
9061,0,1,0.5767582066393225
9062,0,0,0.27524969230531
9063,0,0,0.349706232314122
9065,0,1,0.7114045420290718
9079,0,0,0.2091122721759815
9066,0,0,0.1264240957622213
9067,0,1,0.5034214621318371
9068,0,0,0.15454665611313442
9069,0,1,0.5692142386086176
9070,0,0,0.47713394819543464
9071,0,0,0.2646829341964883
9072,0,0,0.15740479766144744
9073,0,0,0.2037794678911118
9074,0,0,0.06541185400676927
9076,0,1,0.5084088038199034
9077,0,0,0.15128860015444645
9078,0,0,0.11959300644742345
9113,0,0,0.4349237192223387
9114,0,0,0.16922028012633986
9115,0,1,0.8149249466179318
9161,0,0,0.2070420149168289
9149,0,1,0.6248982352166119
9150,0,1,0.6095833205033182
9151,0,1,0.5944068741378332
9152,0,0,0.4572740018359603
9153,0,0,0.36631965004916367
9154,0,0,0.09814256971084866
9155,0,1,0.6272328146939159
9156,0,1,0.6397009311918825
9157,0,1,0.6515253576624559
9158,0,1,0.7039841255870848
9159,0,0,0.29076922071842926
9160,0,0,0.1369521721785938
9162,0,1,0.6845728622223769
9147,0,0,0.23751565552276985
9163,0,0,0.49545307727268806
9164,0,0,0.254929001529075
9165,0,0,0.4811979654648621
9166,0,0,0.243851600773025
9167,0,1,0.5773383618149627
9168,0,1,0.7747653479534279
9169,0,1,0.8582867769658298
9170,0,0,0.11338821423321734
9171,0,0,0.396555570364394
9172,0,0,0.3857534882206793
9173,0,1,0.5588731680525694
9174,0,1,0.7314888095340052
9148,0,0,0.1525945944672323
9145,0,0,0.406583963148617
9116,0,1,0.6108036020172339
9130,0,0,0.16049126104832792
9117,0,0,0.2352829776613565
9118,0,1,0.706901051694507
9119,0,1,0.6139642970893436
9121,0,0,0.20282693438669938
9122,0,0,0.21634237186129163
9123,0,1,0.5620178901424697
9124,0,0,0.12140652143734709
9125,0,1,0.7983955879149907
9126,0,1,0.5420008149879246
9127,0,0,0.09841641925472801
9128,0,0,0.3442071966026448
9129,0,1,0.6071754016965049
9131,0,0,0.35100925954123435
9144,0,0,0.37100878138499305
9132,0,0,0.19457403647678062
9133,0,0,0.4627949632896399
9134,0,0,0.422257896902469
9135,0,0,0.15132434756466634
9136,0,0,0.10813193188004222
9137,0,1,0.6027036039164583
9138,0,0,0.47196928142640515
9139,0,1,0.5363106786053214
9140,0,0,0.23817106543107466
9141,0,0,0.13502004746415236
9142,0,1,0.6245563980230187
9143,0,0,0.1854789076318577
7881,0,0,0.2595229805580878
7822,0,1,0.5795679809004238
7879,0,0,0.08166310923605063
6519,0,0,0.16022839186730345
6490,0,0,0.25205272803032797
6491,0,1,0.7343831370229723
6492,0,1,0.5622805318126788
6493,0,0,0.21760516875222505
6494,0,0,0.1765579022867874
6495,0,0,0.45928367203600745
6496,0,1,0.5957558597843449
6497,0,0,0.16922028012633986
6498,0,0,0.17805099806538166
6499,0,1,0.5364405812193261
6500,0,0,0.2861282020160738
6501,0,0,0.09580191174836816
6502,0,0,0.1660491315077651
6503,0,1,0.6569317529169028
6504,0,0,0.4882779852151095
6505,0,0,0.1724634883534039
6506,0,1,0.584554755888153
6507,0,0,0.25436310955188235
6509,0,0,0.15077091577886415
6510,0,0,0.4704478930193064
6511,0,0,0.47891896554113605
6512,0,0,0.24329128107117454
6513,0,1,0.5527680577994646
6514,0,1,0.6753767293642446
6515,0,1,0.5837454994205565
6516,0,0,0.41185608039409405
6517,0,1,0.6898050258142218
6489,0,0,0.20813568337688898
6488,0,1,0.6694706665667687
6487,0,0,0.15407378134877367
6471,0,1,0.5463357673884602
6459,0,0,0.19584146737383407
6460,0,1,0.7229671849585197
6461,0,0,0.11887504007427838
6462,0,1,0.7501105273393259
6463,0,0,0.17900210088273116
6464,0,0,0.19176142387747938
6465,0,0,0.20213929572649506
6466,0,0,0.16837017915926789
6467,0,0,0.14941691844215815
6468,0,0,0.21615067562030296
6469,0,0,0.3855501662181501
6470,0,1,0.572451693410213
6472,0,0,0.39924054458359576
6486,0,0,0.14673114087380448
6473,0,1,0.7102130927049806
6474,0,0,0.2036727677585152
6475,0,0,0.10191791728402651
6476,0,0,0.49664790978011175
6477,0,0,0.13220537058964058
6478,0,0,0.2467248801200791
6479,0,1,0.6124121185850989
6480,0,1,0.544091828863097
6482,0,0,0.48942366054296427
6483,0,0,0.12865950118016686
6484,0,0,0.2344014642187313
6485,0,0,0.24061127254241624
6518,0,0,0.11982465992400694
6520,0,0,0.11959300644742345
6587,0,0,0.26932579254731304
6521,0,1,0.5902749533462199
6559,0,0,0.3172339230963477
6560,0,0,0.06908228409725578
6561,0,0,0.22793742058242636
6562,0,0,0.19155675911673672
6563,0,0,0.3044564226768458
6564,0,0,0.3806494792718995
6565,0,0,0.30303591569152566
6566,0,0,0.0967184275061691
6567,0,0,0.23945632084538945
6568,0,1,0.7590632036878701
6569,0,1,0.615416717814294
6570,0,1,0.7170995309938205
6571,0,1,0.8722523292499356
6572,0,1,0.577245874202135
6573,0,0,0.233498756657055
6574,0,1,0.7574140089875813
6575,0,1,0.6846642372948313
6576,0,1,0.6079618611039141
6577,0,0,0.14666246688759232
6578,0,0,0.19351843186244838
6579,0,1,0.6585155239254423
6580,0,0,0.2628766625148634
6581,0,0,0.26743290105034884
6582,0,1,0.5029166506634823
6583,0,1,0.8341883400098611
6584,0,0,0.2848351061696323
6585,0,0,0.3612551005771776
6557,0,1,0.7261639639356569
6556,0,1,0.5894834423086236
6554,0,0,0.2777014590599046
6534,0,0,0.16842960955413724
6522,0,1,0.5380155899692237
6523,0,1,0.5034877879223857
6524,0,0,0.1441443486880963
6525,0,0,0.23565890107721768
6526,0,0,0.34715112882902377
6527,0,0,0.15871389600255467
6528,0,1,0.8097530536692872
6529,0,1,0.5874727548837034
6530,0,0,0.09390001247697166
6531,0,0,0.19729505100202974
6532,0,0,0.09707316202944521
6533,0,0,0.1204890845188693
6535,0,0,0.13878945198837186
6553,0,1,0.6698084255854908
6536,0,1,0.7119257603253647
6537,0,1,0.6329177739765179
6539,0,1,0.6265737350568731
6541,0,0,0.13215671107705382
6542,0,1,0.600557699864558
6543,0,0,0.1692886976917501
6544,0,1,0.6908387857854901
6545,0,1,0.5172841997751587
6548,0,0,0.1753808189503404
6550,0,1,0.7281929841825249
6551,0,0,0.3022017112999361
6552,0,0,0.2308740880125601
6458,0,0,0.08999407436957509
6457,0,0,0.16788392362864862
6456,0,1,0.7542983367533047
6455,0,0,0.41876581781534855
6362,0,0,0.2490566864411317
6364,0,0,0.1166784776418537
6365,0,0,0.12351733309394786
6366,0,0,0.1095705699708349
6367,0,0,0.20261526289586557
6368,0,0,0.1897719779141591
6369,0,0,0.1499791351501135
6370,0,1,0.6789369225088804
6371,0,0,0.25358554864957067
6372,0,0,0.14125450062864459
6373,0,0,0.4356381418721079
6374,0,0,0.30610982730554337
6375,0,0,0.07650871356778789
6376,0,0,0.24159921558822428
6377,0,0,0.3066789670293684
6378,0,0,0.19792322244973864
6379,0,0,0.33368549372510375
6380,0,0,0.3325942457339111
6381,0,0,0.41372096123311014
6382,0,0,0.18314658606570153
6383,0,0,0.2393407107573992
6384,0,0,0.10720942966017345
6385,0,1,0.5227599226268074
6386,0,0,0.18245987756568677
6387,0,0,0.09029748488869736
6388,0,1,0.7476241521088256
6389,0,0,0.31706696520876865
6361,0,1,0.5949347908946091
6360,0,0,0.1190734870004132
6359,0,0,0.24449737702316918
6344,0,0,0.19787143158828668
6332,0,0,0.20770303865718406
6333,0,0,0.4367022856498803
6334,0,1,0.5797302714325938
6335,0,1,0.5903727349392515
6336,0,1,0.5653141155732714
6337,0,1,0.7115056350255015
6338,0,1,0.5980805082419877
6339,0,0,0.2054062754991474
6340,0,1,0.7125447101788621
6341,0,0,0.11762116405327291
6342,0,1,0.6570490475412345
6343,0,0,0.4751078049184673
6345,0,0,0.12852398464496292
6358,0,0,0.22076486771641385
6346,0,1,0.5829366596403497
6347,0,0,0.44765688016329
6348,0,0,0.2359496940896941
6349,0,0,0.4246793863636297
6350,0,1,0.5594050013020955
6351,0,1,0.7071630760375537
6352,0,1,0.5515039561705894
6353,0,0,0.14789345494239686
6354,0,0,0.28421809405854576
6355,0,0,0.3289432332207892
6356,0,0,0.2990671324207227
6357,0,0,0.4381925702848943
6390,0,0,0.11308826269134373
6391,0,0,0.32941185010471336
6392,0,1,0.7519477885221318
6441,0,0,0.2853810566256172
6429,0,0,0.1863513193163918
6430,0,0,0.2556510704350385
6431,0,0,0.16733670566616435
6432,0,1,0.7344558599133041
6433,0,0,0.09995099837055064
6434,0,0,0.44765688016329
6435,0,0,0.3199433301796489
6436,0,1,0.6372047119231745
6437,0,0,0.4923353690575328
6438,0,0,0.26249039541086955
6439,0,0,0.44982747142514745
6440,0,0,0.19154543380939007
6442,0,0,0.20504144086186038
6427,0,0,0.23418710784988947
6443,0,0,0.3824098905291316
6444,0,0,0.20246689744717541
6445,0,1,0.5657541468744465
6446,0,0,0.3042385562492971
6447,0,0,0.428090578986934
6448,0,1,0.7772145239510574
6449,0,0,0.1738768139193944
6450,0,1,0.641160410867315
6451,0,0,0.43338288781199585
6452,0,1,0.5611874065900844
6453,0,0,0.4655396788814192
6454,0,0,0.14595624436748691
6428,0,0,0.2204366129221025
6426,0,1,0.5504685231120608
6394,0,1,0.5835456159876743
6410,0,0,0.1847085699704778
6395,0,0,0.2084296936803015
6398,0,0,0.2401169182359092
6400,0,1,0.6381234079002391
6401,0,0,0.1519161953562322
6402,0,0,0.20266288073892552
6403,0,1,0.6076945371508421
6404,0,0,0.38831174961435677
6405,0,1,0.5916619226242968
6406,0,0,0.3836621065957846
6407,0,1,0.5280133616620514
6408,0,0,0.0967184275061691
6409,0,1,0.5875765460982992
6411,0,1,0.8029360089796836
6425,0,0,0.1119794822419867
6412,0,0,0.2784647746985899
6413,0,1,0.5831289278475408
6414,0,0,0.2050180176942164
6415,0,0,0.10821403777682763
6416,0,1,0.6329177739765179
6418,0,0,0.3846317853505301
6419,0,0,0.0977202922884118
6420,0,0,0.23693427811436482
6421,0,0,0.3820358306332259
6422,0,1,0.5924643716583275
6423,0,1,0.6883918416776738
6424,0,0,0.4898767384217975
6586,0,0,0.37347953940750533
6588,0,0,0.24515545628478197
6841,0,0,0.30798147856202457
6780,0,1,0.5040523925425109
6750,0,0,0.21286386119266273
6751,0,0,0.2164417877150466
6752,0,0,0.3966073882777633
6753,0,1,0.6902247047233436
6754,0,0,0.13809844189686277
6755,0,0,0.08381664783352948
6756,0,1,0.5943183912380218
6757,0,0,0.2080122880231829
6758,0,0,0.24009328672854874
6759,0,0,0.411531197423139
6760,0,0,0.24974025393395954
6761,0,0,0.30695550210924616
6762,0,0,0.28108845167856167
6763,0,1,0.7048165071294249
6764,0,1,0.7300139771366354
6766,0,1,0.8818762560989032
6767,0,1,0.6384562419247184
6768,0,1,0.6902912461627813
6770,0,0,0.17801880698315803
6771,0,0,0.22038274052822499
6772,0,0,0.3037634971297559
6773,0,0,0.18483883588006897
6774,0,1,0.5808414703202266
6775,0,1,0.7114045420290718
6776,0,1,0.8005231835153561
6777,0,0,0.09465172232325879
6778,0,1,0.721927649136886
6749,0,1,0.7020978064108304
6748,0,0,0.3523328939139975
6747,0,0,0.20329313128606866
6731,0,1,0.7224098447653288
6719,0,1,0.6355827921488588
6720,0,0,0.34037525794992246
6721,0,0,0.30967805509609153
6722,0,0,0.4600611535159654
6723,0,0,0.15397419234201268
6724,0,1,0.5728992196477796
6725,0,1,0.794491950916525
6726,0,0,0.170551351969499
6727,0,1,0.5721894390906144
6728,0,1,0.6031841707067984
6729,0,0,0.24490013961748697
6730,0,0,0.37798919672946746
6732,0,0,0.23362513498935178
6746,0,0,0.33167625843869114
6733,0,0,0.09813056033690207
6734,0,1,0.6768393049678952
6735,0,0,0.14792547952687415
6736,0,1,0.7992981343749479
6737,0,0,0.22259505975104796
6738,0,0,0.21540781268451784
6740,0,0,0.3330739381278217
6741,0,1,0.6595902283657097
6742,0,0,0.07416200135652902
6743,0,1,0.5068286944479791
6744,0,0,0.176076929093483
6745,0,0,0.1916080102359302
6779,0,0,0.11166074591339793
6781,0,1,0.7377411109255635
6589,0,0,0.1499700045541631
6782,0,1,0.6506676276035865
6813,0,0,0.11802860835038306
6814,0,1,0.743647678571455
6815,0,0,0.47642489101640983
6816,0,0,0.16204132123536283
6817,0,0,0.20932419133332433
6818,0,0,0.23623976487691833
6819,0,1,0.5599369213361949
6820,0,0,0.4399393162605244
6821,0,1,0.517418949939159
6822,0,0,0.27841630475996754
6823,0,0,0.2510925078919792
6824,0,0,0.2880988462506577
6825,0,1,0.6524122916032404
6826,0,0,0.23098505059476465
6827,0,0,0.12318670517473639
6828,0,1,0.8127624893357699
6829,0,0,0.23208985087704245
6830,0,1,0.7124398875592862
6831,0,1,0.5423645057713132
6832,0,0,0.3524381019406177
6833,0,0,0.29740516971042863
6834,0,0,0.31772445274812366
6835,0,1,0.675335220304592
6836,0,0,0.11343103554451087
6837,0,1,0.6366227968001653
6838,0,0,0.3035745303429169
6839,0,1,0.5427801339880265
6812,0,1,0.7435794715935267
6811,0,0,0.13587428049232858
6810,0,1,0.6034657901882345
6795,0,1,0.6690584251243897
6783,0,0,0.1473109736966423
6784,0,1,0.5402002341371364
6785,0,1,0.7650931738171242
6786,0,0,0.20385444790407284
6787,0,1,0.6654908186199978
6788,0,0,0.28084038179892373
6789,0,0,0.24576847848695205
6790,0,1,0.6700484787181258
6791,0,0,0.23388898515589918
6792,0,1,0.9026506550116206
6793,0,1,0.6497176613238081
6794,0,0,0.29386134419880533
6796,0,1,0.7701203282004881
6809,0,0,0.49206781758767193
6797,0,0,0.2651395479292004
6798,0,0,0.32365881577787375
6799,0,0,0.41613329883845274
6800,0,0,0.3914803114338293
6801,0,0,0.4949629094490873
6802,0,1,0.5859081929685381
6803,0,1,0.6024419316682432
6804,0,0,0.1266397079660301
6805,0,1,0.7724678317947127
6806,0,0,0.11284332863881717
6807,0,0,0.28775315616395714
6808,0,0,0.09728688407486777
6718,0,0,0.36728901849931317
6717,0,0,0.2391839670430579
6716,0,0,0.4238778314179174
6715,0,0,0.3604310512451962
6623,0,0,0.11375908147927187
6624,0,0,0.08503782664710416
6625,0,1,0.5858045174271548
6626,0,0,0.30548001174987344
6627,0,0,0.07698085046468267
6628,0,0,0.34654690001318295
6629,0,0,0.48227133473946304
6630,0,0,0.1730406560388124
6631,0,1,0.6893762815394776
6632,0,1,0.7519477885221318
6633,0,1,0.6443659032216409
6634,0,0,0.49316115934329585
6635,0,0,0.10145224542689055
6636,0,1,0.7825892062298617
6637,0,0,0.10082409922532533
6638,0,0,0.35967747983592097
6639,0,1,0.7692825111058152
6640,0,0,0.207651358650041
6641,0,0,0.2000211138857138
6642,0,0,0.14314082709149742
6643,0,0,0.21668011502493484
6644,0,0,0.3180643333711589
6645,0,0,0.13580363100156265
6646,0,1,0.5426850853440551
6647,0,0,0.16348945756981856
6648,0,0,0.4652739490854715
6651,0,0,0.4630658618664166
6622,0,1,0.6288780137312517
6621,0,0,0.2156954008568313
6620,0,1,0.6297547772298266
6602,0,0,0.06960442464090268
6590,0,0,0.12429566423624021
6591,0,0,0.2649448207411476
6592,0,1,0.6851800191481449
6593,0,1,0.5606148511922299
6594,0,1,0.6052381133257935
6595,0,0,0.35249949729542984
6596,0,1,0.7653824283886578
6597,0,0,0.1312461280694259
6598,0,0,0.2500592641691669
6599,0,0,0.13453809547327328
6600,0,0,0.24420846966142185
6601,0,0,0.43408205817511397
6603,0,0,0.15063007685773666
6619,0,0,0.4625040096649663
6604,0,0,0.34871456357709923
6605,0,0,0.15909309360325097
6606,0,0,0.2755530199695586
6609,0,0,0.44096901965739366
6610,0,1,0.6612218910446843
6611,0,0,0.45342836782764523
6612,0,0,0.17619279751297445
6613,0,0,0.2303165373737906
6614,0,0,0.1709778311212629
6615,0,0,0.37249602572414675
6616,0,0,0.18441100072288957
6617,0,1,0.5155929247449968
6652,0,0,0.41663128938256566
6653,0,1,0.6064611872389334
6654,0,0,0.30256882592892465
6701,0,0,0.18158525527201566
6689,0,0,0.17005902330078826
6690,0,1,0.6199907138463115
6691,0,1,0.5829366596403497
6692,0,0,0.1348673875220633
6693,0,0,0.22277132970127775
6694,0,0,0.2437087344551282
6695,0,0,0.4294125695588675
6696,0,0,0.1409907464365965
6697,0,0,0.4474813586785444
6698,0,1,0.6471882903872005
6699,0,0,0.17582873812219127
6700,0,1,0.8346111574529261
6702,0,0,0.14532823462321864
6687,0,1,0.7493626800389166
6703,0,1,0.6564160674388648
6704,0,1,0.5053628275063701
6705,0,0,0.3595044955983099
6706,0,1,0.7350619769460158
6707,0,0,0.22157328934417575
6708,0,0,0.15489633272712508
6709,0,0,0.22074871524221984
6710,0,0,0.11141316671267969
6711,0,0,0.3578846609634125
6712,0,0,0.29289553460123546
6713,0,1,0.5966090854100273
6714,0,0,0.42215954936527855
6688,0,1,0.7371281495889791
6686,0,0,0.23628324588376728
6655,0,1,0.7992981343749479
6669,0,1,0.8288519791136102
6656,0,1,0.7609157050406641
6657,0,1,0.734357816197477
6658,0,1,0.5865068122841525
6659,0,0,0.2162559683154163
6660,0,1,0.5715913150083267
6661,0,1,0.6794581252184442
6662,0,0,0.37732251281625234
6663,0,1,0.6338508409203708
6664,0,1,0.5495150997310162
6665,0,0,0.3864923694672997
6666,0,0,0.26035906114003843
6668,0,1,0.6564176148440772
6670,0,0,0.16566887733246125
6685,0,0,0.08435992992071045
6671,0,0,0.21422732121879667
6673,0,0,0.14096884846948166
6674,0,0,0.07202623927503876
6675,0,0,0.2417383588715981
6676,0,0,0.09099000494439306
6678,0,0,0.26338331074151416
6679,0,1,0.7665589703375988
6680,0,0,0.12489003846244429
6681,0,0,0.228685841137628
6682,0,1,0.5339824703700214
6683,0,0,0.4526108993642302
6684,0,1,0.6344392906735615
6331,0,0,0.2105637076335314
6330,0,0,0.16779080288713547
6329,0,0,0.2883289794886796
6010,0,0,0.09509495410976938
5981,0,0,0.2407268076385049
5982,0,0,0.039446623501630404
5983,0,1,0.5955209330813793
5984,0,1,0.5774040911109788
5985,0,1,0.5224445440318286
5986,0,1,0.6747647507594016
5987,0,1,0.8597738722844818
5988,0,0,0.46561463809525444
5989,0,0,0.1432834644001485
5990,0,0,0.2097097160214287
5991,0,0,0.4104529921158354
5992,0,0,0.49404271047824216
5993,0,1,0.5135831622084666
5994,0,0,0.4302983789206506
5995,0,0,0.24753509103411783
5996,0,0,0.4646913553276292
5997,0,0,0.29488929414746956
5998,0,1,0.5363974381807792
5999,0,1,0.5853666999167408
6000,0,1,0.6738841205599012
6001,0,1,0.7099403846605958
6003,0,1,0.6540903910201452
6004,0,1,0.8662999968140801
6005,0,0,0.3436159016132797
6006,0,0,0.17913530945405948
6007,0,1,0.6498256507548349
6008,0,1,0.6536921436181116
5980,0,0,0.14772319382503765
5979,0,0,0.30256882592892465
5978,0,0,0.16338955932922383
5963,0,0,0.13145266557856922
5951,0,0,0.49218030262669554
5952,0,1,0.5948676250654366
5953,0,0,0.42185972416570167
5954,0,1,0.7519477885221318
5955,0,0,0.14427158564959566
5956,0,0,0.09787225676931045
5957,0,0,0.14045776613033573
5958,0,0,0.1966846382130431
5959,0,0,0.26027447596130493
5960,0,0,0.34193845193582656
5961,0,0,0.20304655464459193
5962,0,1,0.8028065562702915
5964,0,0,0.20287833656477422
5977,0,0,0.2922393606533629
5965,0,1,0.5350317973286149
5966,0,1,0.7122435389995966
5967,0,1,0.5597962208734863
5968,0,0,0.24926035312701997
5969,0,0,0.3962451695952509
5970,0,1,0.6870440425804971
5971,0,0,0.16922028012633986
5972,0,1,0.833802840608307
5973,0,0,0.3217988975270437
5974,0,1,0.7171856706712356
5975,0,1,0.5900813215048915
5976,0,0,0.32055300410929366
6009,0,0,0.1826835850509403
6011,0,0,0.4484585458060578
6328,0,1,0.6166562694909945
6012,0,1,0.642391298495934
6044,0,1,0.5988652226584297
6045,0,0,0.24586658312432966
6046,0,0,0.1648039102145807
6047,0,0,0.15744131378412696
6048,0,1,0.6822182887953525
6049,0,0,0.1520835097598844
6050,0,0,0.18570131772485066
6051,0,1,0.7876619114833034
6052,0,0,0.20267412895525086
6054,0,0,0.2523088318242247
6055,0,0,0.09652358561649133
6056,0,0,0.22743147599203276
6057,0,0,0.22899278135834955
6058,0,0,0.27444862726578406
6059,0,0,0.21488868593170218
6061,0,0,0.24918129742887482
6062,0,0,0.22465403240760123
6063,0,1,0.7408634207920423
6064,0,1,0.6016331050628243
6065,0,1,0.6671052243630985
6066,0,0,0.16861105002941146
